location,Basel,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction,Cloud Cover Total,Sunshine Duration
unit,°C,mm,%,km/h,°,%,min
level,2 m elevation corrected,sfc,2 m,10 m,10 m,sfc,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Cloud Cover Total,Basel Sunshine Duration
20220510T1100,23.740246,0.0,52.13443,6.6185193,202.38013,29.1,42.363636
20220510T1200,24.330246,0.0,48.4944,5.904439,217.5686,29.1,42.363636
20220510T1300,24.930244,0.0,44.078003,7.386582,223.02507,29.400002,42.181816
20220510T1400,25.180244,0.0,42.313133,8.217153,241.18921,29.400002,42.181816
20220510T1500,24.960245,0.0,43.1316,7.9932976,262.23483,32.0,40.606064
20220510T1600,24.570246,0.0,44.654484,3.96,270.0,72.0,16.363636
20220510T1700,24.130245,0.0,45.068523,2.6208394,195.9454,94.0,3.0303025
20220510T1800,22.290245,0.0,57.72945,4.3349743,184.76364,91.0,4.8484864
20220510T1900,20.410246,0.0,66.44523,5.4477882,187.59465,48.0,29.04596
20220510T2000,18.550245,0.0,74.82791,4.379589,189.46233,12.3,0.0
20220510T2100,17.120245,0.0,79.02289,3.6179552,185.71059,10.200001,0.0
20220510T2200,15.890245,0.0,85.151024,4.68,180.0,25.800001,0.0
20220510T2300,14.720245,0.0,89.390076,3.9763298,174.80557,27.6,0.0
20220511T0000,14.000245,0.0,91.47914,4.379589,170.53767,22.5,0.0
20220511T0100,13.390245,0.0,92.90154,4.802999,167.00539,20.7,0.0
20220511T0200,12.840245,0.0,94.11016,4.896529,162.89728,22.5,0.0
20220511T0300,12.740245,0.0,93.79362,5.2416787,164.0546,25.500002,0.0
20220511T0400,12.480246,0.0,93.842606,5.6920996,161.56505,27.6,3.0050507
20220511T0500,13.0602455,0.0,91.476364,6.6185193,157.61987,15.6,50.545456
20220511T0600,16.180246,0.0,83.52688,7.42159,157.16635,6.0,56.363636
20220511T0700,19.090246,0.0,72.38041,6.9899354,168.11134,1.0,59.393936
20220511T0800,21.530245,0.0,61.52024,7.5942073,185.44034,0.0,60.0
20220511T0900,23.200245,0.0,55.80451,10.144082,207.47443,0.0,60.0
20220511T1000,24.840246,0.0,50.874855,12.4811535,213.23172,0.0,60.0
20220511T1100,26.000246,0.0,46.518147,14.57889,212.90524,0.0,60.0
20220511T1200,26.890245,0.0,42.482735,17.309975,225.0,0.0,60.0
20220511T1300,27.380245,0.0,38.71715,18.278645,237.875,4.0,57.575756
20220511T1400,27.760244,0.0,36.26428,17.555307,241.8584,8.0,55.151512
20220511T1500,27.940245,0.0,34.499607,15.941944,244.59229,4.0,57.575756
20220511T1600,27.760244,0.0,35.38168,11.841756,250.46335,4.0,57.575756
20220511T1700,27.290245,0.0,36.616657,7.628263,250.70996,3.0,58.18182
20220511T1800,25.810246,0.0,38.324554,6.28713,256.7595,0.0,60.0
20220511T1900,24.550245,0.0,36.849735,6.0347,197.35403,0.0,57.683334
20220511T2000,19.970245,0.0,56.098106,7.5942073,174.55966,1.5,0.0
20220511T2100,19.150246,0.0,60.037956,6.8399997,180.0,8.700001,0.0
20220511T2200,18.760244,0.0,60.024162,8.225035,203.1986,23.400002,0.0
20220511T2300,18.740246,0.0,58.23756,9.726664,218.991,26.7,0.0
20220512T0000,18.650246,0.0,55.87346,9.793059,216.02737,21.0,0.0
20220512T0100,17.760244,0.0,55.90893,9.290511,215.53769,26.0,0.0
20220512T0200,17.290245,0.0,56.28361,9.021574,208.61046,15.0,0.0
20220512T0300,16.720245,0.0,61.122772,8.891344,201.37062,15.0,0.0
20220512T0400,16.120245,0.0,64.03208,8.891343,211.75949,19.0,4.4309764
20220512T0500,16.790245,0.0,65.668,6.696387,216.25385,7.2000003,55.636364
20220512T0600,18.740246,0.0,60.139816,5.8603754,222.51045,6.6000004,56.0
20220512T0700,19.990246,0.0,53.606453,5.8048253,240.25513,3.6000001,57.81818
20220512T0800,20.900246,0.0,53.237366,8.350138,262.5686,3.6000001,57.81818
20220512T0900,21.980246,0.0,53.025448,10.105681,265.91437,22.2,46.545456
20220512T1000,23.090246,0.0,51.930046,8.089993,249.14554,12.3,52.545456
20220512T1100,24.340246,0.0,49.592655,10.009036,232.30576,25.500002,44.545456
20220512T1200,24.950245,0.0,48.72515,11.885453,234.86581,36.0,38.181816
20220512T1300,25.440245,0.0,48.507137,11.119281,240.9454,39.0,36.36364
20220512T1400,25.070246,0.0,50.736816,9.885262,259.50854,81.0,10.909091
20220512T1500,24.230246,0.1,53.851456,12.496719,281.63364,89.0,6.060605
20220512T1600,22.150246,0.0,62.50855,13.708391,283.67133,88.0,6.666666
20220512T1700,21.100245,0.0,66.37391,8.891344,291.37064,98.0,0.6060612
20220512T1800,20.330246,0.0,74.25958,3.4152596,288.43497,98.0,0.6060612
20220512T1900,20.250246,0.1,68.432274,4.379589,260.5377,85.0,8.343435
20220512T2000,17.580246,0.2,83.47422,5.1165614,219.28941,98.0,0.0
20220512T2100,17.480246,1.3,83.73349,4.802999,167.00539,61.0,0.0
20220512T2200,17.990246,0.9,82.71632,6.1305785,220.23636,65.0,0.0
20220512T2300,17.510244,0.4,86.48894,3.7585104,196.69925,75.0,0.0
20220513T0000,17.140245,0.2,90.33284,3.7585104,196.69925,51.0,0.0
20220513T0100,16.610245,0.0,93.737564,4.510787,208.61046,93.0,0.0
20220513T0200,16.320246,0.3,95.307594,4.829907,206.56505,100.0,0.0
20220513T0300,16.590246,0.3,95.19462,4.802999,192.99461,90.0,0.0
20220513T0400,16.440247,0.1,95.43445,3.671294,168.69006,29.1,4.8129797
20220513T0500,16.320246,0.2,95.18493,2.2768397,161.56505,71.0,16.969696
20220513T0600,16.410246,1.4,92.706024,2.9024127,187.12502,80.0,11.515152
20220513T0700,16.570246,0.4,85.613525,1.484318,194.03624,100.0,0.0
20220513T0800,16.810246,0.1,82.949646,4.73506,278.74615,91.0,4.8484864
20220513T0900,17.360245,0.0,77.420044,6.6185193,292.38013,76.0,13.939394
20220513T1000,18.930244,0.0,72.777336,7.92,270.0,32.0,40.606064
20220513T1100,19.480246,0.0,67.78727,10.805998,299.98163,38.0,36.969692
20220513T1200,20.400246,0.0,64.43423,8.714677,308.29016,31.0,41.21212
20220513T1300,20.770245,0.0,63.304504,6.9247384,297.89728,34.0,39.39394
20220513T1400,21.270245,0.0,61.70178,7.172949,287.52557,19.0,48.484848
20220513T1500,21.680244,0.0,58.879036,7.5685663,295.3462,6.0,56.363636
20220513T1600,21.650246,0.0,57.345848,6.28713,293.6294,13.8,51.636364
20220513T1700,21.330246,0.0,58.60161,5.5887027,284.93143,20.400002,47.63636
20220513T1800,20.190245,0.0,70.221565,4.510787,298.61047,24.900002,44.909092
20220513T1900,19.460245,0.0,63.09223,4.6102495,321.3402,21.300001,47.090904
20220513T2000,17.840246,0.0,69.39683,4.510787,331.38956,12.900001,0.33338386
20220513T2100,16.540245,0.0,74.28678,5.0142193,338.9625,14.400001,0.0
20220513T2200,16.350246,0.0,72.88515,5.634891,26.565033,40.0,0.0
20220513T2300,15.700245,0.0,75.9887,6.6185193,22.380127,37.0,0.0
20220514T0000,14.590245,0.0,79.70287,5.991594,32.735214,9.3,0.0
20220514T0100,13.880245,0.0,83.4703,5.3999996,36.86989,3.3000002,0.0
20220514T0200,13.080245,0.0,86.26921,4.8965297,53.97262,2.7,0.0
20220514T0300,12.410245,0.0,87.775375,4.1046314,52.125,1.0,0.0
20220514T0400,12.320246,0.0,88.77325,4.8433046,48.01277,1.0,8.084175
20220514T0500,12.390245,0.0,90.15661,3.6,53.130096,1.0,59.393936
20220514T0600,14.770246,0.0,81.49835,3.8268526,48.81407,0.0,60.0
20220514T0700,16.600245,0.0,71.111725,4.198285,30.963745,0.3,59.81818
20220514T0800,18.460245,0.0,61.04488,5.1919937,33.690063,1.5,59.090908
20220514T0900,19.990246,0.0,56.103172,4.6938257,32.47119,0.90000004,59.454544
20220514T1000,21.410246,0.0,53.86933,4.3498964,24.443954,1.0,59.393936
20220514T1100,22.270245,0.0,53.700478,3.0758414,20.556046,4.0,57.575756
20220514T1200,23.060246,0.0,50.703754,2.968636,14.03624,1.5,59.090908
20220514T1300,23.740246,0.0,45.08011,4.32,360.0,0.0,60.0
20220514T1400,24.240246,0.0,40.852398,5.8048253,7.125,0.0,60.0
20220514T1500,24.360245,0.0,37.73152,6.87779,6.0090027,6.3,56.18182
20220514T1600,23.920246,0.0,38.562717,7.5942073,354.5597,16.2,50.181816
20220514T1700,23.090246,0.0,41.97677,7.5942073,354.5597,1.2,59.272728
20220514T1800,21.160246,0.0,48.339153,7.172949,17.525558,3.3000002,58.0
20220514T1900,17.000246,0.0,62.14755,8.049845,26.565033,8.700001,54.727272
20220514T2000,15.130245,0.0,68.89347,8.557102,22.249008,3.0,1.648485
20220514T2100,13.850245,0.0,74.45918,9.255571,13.495728,0.3,0.0
20220514T2200,12.320246,0.0,79.906715,8.0899935,32.275635,25.500002,0.0
20220514T2300,11.730246,0.0,82.30227,7.145796,49.085617,23.7,0.0
20220515T0000,11.430245,0.0,84.530785,3.5455887,66.037506,28.500002,0.0
20220515T0100,10.680245,0.0,87.1314,4.3349743,85.23635,28.800001,0.0
20220515T0200,10.280245,0.0,90.47712,3.319036,102.52881,27.6,0.0
20220515T0300,9.850245,0.0,92.87721,2.5959969,123.69006,14.1,0.0
20220515T0400,10.030245,0.0,90.765724,4.379589,80.537674,14.400001,8.132424
20220515T0500,11.500245,0.0,88.341484,4.2136917,109.9831,27.900002,43.090904
20220515T0600,14.450245,0.0,77.37142,2.6208394,105.9454,29.7,42.0
20220515T0700,17.370245,0.0,66.72364,4.3349743,85.23635,27.900002,43.090904
20220515T0800,19.690245,0.0,57.85225,5.4119864,86.18592,26.400002,44.0
20220515T0900,21.530245,0.0,53.86471,5.04,89.99999,21.6,46.909092
20220515T1000,23.250246,0.0,50.85481,5.3999996,36.86989,10.8,53.454544
20220515T1100,24.580246,0.0,48.785515,4.829907,63.43495,7.5000005,55.454544
20220515T1200,25.750246,0.0,47.86741,4.510787,61.38954,15.000001,50.909096
20220515T1300,26.590246,0.0,44.829395,4.3498964,65.55604,23.7,45.636364
20220515T1400,27.300245,0.0,43.553284,2.5959969,56.30993,25.800001,44.363636
20220515T1500,27.680244,0.0,42.258152,2.0991426,30.963745,27.000002,43.636364
20220515T1600,27.390245,0.0,43.464573,1.609969,333.43497,29.7,42.0
20220515T1700,26.250246,0.0,57.681484,4.6102495,231.3402,30.000002,41.81818
20220515T1800,24.400246,0.0,62.489254,5.3999996,180.0,30.000002,41.81818
20220515T1900,23.810246,0.0,57.72383,5.4477882,172.40535,29.7,42.0
20220515T2000,19.790245,0.0,73.16729,5.0528407,175.91438,29.7,2.1
20220515T2100,18.980246,0.0,76.42167,4.3349743,175.23636,29.7,0.0
20220515T2200,18.180244,0.0,80.00224,6.28713,166.75948,67.0,0.0
20220515T2300,17.470245,0.0,84.824066,6.4096174,218.15723,89.0,0.0
20220516T0000,16.520247,0.0,89.30036,4.452954,165.96376,90.0,0.0
20220516T0100,15.720245,0.0,91.65057,5.3517847,160.34618,85.0,0.0
20220516T0200,15.470245,0.0,92.89547,5.5887027,165.06857,79.0,0.0
20220516T0300,15.550245,0.0,92.899796,4.896529,162.89728,36.0,0.0
20220516T0400,16.160246,0.0,88.405495,6.162207,173.29016,27.900002,7.720454
20220516T0500,16.490246,0.0,84.99368,6.5693827,170.53767,37.0,37.57576
20220516T0600,18.490246,0.0,77.997795,7.208994,182.86241,91.0,4.8484864
20220516T0700,20.510244,0.1,67.11847,7.42159,202.83365,22.0,46.666668
20220516T0800,21.080246,0.0,60.536922,10.514218,231.95296,12.0,52.727272
20220516T0900,20.890245,0.0,59.937935,10.495713,239.03624,29.0,42.424244
20220516T1000,20.680244,0.2,70.49694,11.525623,268.21008,84.0,9.090908
20220516T1100,21.100245,0.6,69.00157,6.5693827,279.46234,66.0,19.999998
20220516T1200,21.680244,1.0,66.06672,2.6208394,285.9454,42.0,34.545456
20220516T1300,22.750246,0.6,60.57224,1.0182338,315.0,21.900002,46.727272
20220516T1400,22.950245,0.2,60.305737,3.6179552,275.7106,24.900002,44.909092
20220516T1500,23.810246,0.0,56.174824,3.0758414,290.55603,27.300001,43.454544
20220516T1600,24.260244,0.0,51.322792,5.692099,304.69516,37.0,37.57576
20220516T1700,23.810246,0.0,51.77832,5.4477882,352.40536,71.0,16.969696
20220516T1800,22.720245,0.0,57.34618,3.2599385,6.340164,68.0,18.78788
20220516T1900,19.900246,0.0,70.07479,1.8,126.869896,32.0,40.606064
20220516T2000,16.930244,0.0,82.91016,2.3051248,141.34018,22.0,3.3055558
20220516T2100,15.890245,0.0,87.29348,1.484318,194.03624,15.0,0.0
20220516T2200,15.020246,0.0,88.19075,4.5536795,71.56504,16.5,0.0
20220516T2300,14.480246,0.0,91.691284,4.6800003,67.380135,27.900002,0.0
20220517T0000,13.840245,0.0,93.78727,3.9763298,95.19443,7.2000003,0.0
20220517T0100,13.200245,0.0,95.88362,4.5536795,108.434944,16.2,0.0
20220517T0200,12.590245,0.0,96.30765,4.73506,98.74616,25.800001,0.0
20220517T0300,12.450245,0.0,95.98433,4.1046314,105.25512,27.6,0.0
20220517T0400,12.340245,0.0,95.66231,3.2399998,89.99999,29.400002,8.377778
20220517T0500,14.160245,0.0,91.36944,4.73506,81.25384,28.2,42.909096
20220517T0600,16.490246,0.0,83.89169,5.0528407,94.08562,28.800001,42.545456
20220517T0700,18.930244,0.0,76.860634,4.0249224,100.30484,20.1,47.818184
20220517T0800,20.880245,0.0,66.630104,5.0528407,85.91438,3.0,58.18182
20220517T0900,22.530245,0.0,58.661266,5.8048253,82.874985,3.9,57.63636
20220517T1000,23.630245,0.0,55.47716,6.696387,36.25383,23.7,45.636364
20220517T1100,24.620245,0.0,51.04964,6.489992,56.30993,18.6,48.727276
20220517T1200,25.750246,0.0,45.545704,5.315336,61.699234,8.700001,54.727272
20220517T1300,26.230246,0.0,42.578785,5.1165614,39.2894,1.0,59.393936
20220517T1400,26.700245,0.0,40.382816,5.00128,30.256424,6.9,55.81818
20220517T1500,26.840246,0.0,39.864807,5.00128,30.256424,4.5,57.272724
20220517T1600,26.770245,0.0,41.3194,5.815978,21.801407,1.0,59.393936
20220517T1700,25.820246,0.0,45.594795,5.4119864,3.8140564,2.0,58.78788
20220517T1800,24.360245,0.0,50.582603,5.8048253,7.125,3.0,58.18182
20220517T1900,20.900246,0.0,65.219864,9.255571,13.495728,0.0,60.0
20220517T2000,19.180244,0.0,70.48624,9.605998,12.994629,2.0,5.3725586
20220517T2100,18.030245,0.0,75.13211,7.7879906,33.690063,3.0,0.0
20220517T2200,15.670245,0.0,83.5759,5.95906,64.98311,10.0,0.0
20220517T2300,14.550245,0.0,87.62734,5.154415,65.224846,5.0,0.0
20220518T0000,14.160245,0.0,88.52232,5.2416787,74.054596,2.4,0.0
20220518T0100,13.660245,0.0,90.61376,5.815978,68.19859,4.8,0.0
20220518T0200,13.210245,0.0,92.89125,5.506941,78.69006,1.5,0.0
20220518T0300,13.840245,0.0,89.20016,4.0249224,100.30484,4.0,0.0
20220518T0400,13.490245,0.0,89.64546,4.510787,118.61046,5.0,12.422559
20220518T0500,14.530245,0.0,88.4963,4.6938257,122.47119,5.0,56.9697
20220518T0600,17.190245,0.0,79.292015,5.0142193,111.03751,10.0,53.939396
20220518T0700,20.150246,0.0,66.78192,4.802999,102.99461,4.0,57.575756
20220518T0800,22.180244,0.0,59.23069,4.6938252,94.398705,6.0,56.363636
20220518T0900,23.990246,0.0,54.814663,5.506941,101.30993,4.0,57.575756
20220518T1000,25.600245,0.0,50.35077,5.692099,34.69516,3.0,58.18182
20220518T1100,26.720245,0.0,45.335815,7.145796,49.085617,5.1000004,56.909092
20220518T1200,27.670246,0.0,42.421238,7.289445,57.094757,11.400001,53.090908
20220518T1300,28.320246,0.0,40.622757,6.4096174,51.842773,10.5,53.63636
20220518T1400,28.890245,0.0,38.228848,6.8777895,47.121094,1.0,59.393936
20220518T1500,29.050245,0.0,37.454643,7.2,53.130096,1.0,59.393936
20220518T1600,29.130245,0.0,36.26558,5.991594,57.26477,0.0,60.0
20220518T1700,28.850245,0.0,35.0333,4.6102495,51.34018,1.0,59.393936
20220518T1800,26.830246,0.0,50.47784,4.6102495,51.34018,3.6000001,57.81818
20220518T1900,24.850245,0.0,50.349453,7.5170207,73.30075,9.900001,54.0
20220518T2000,21.950245,0.0,61.456696,7.208994,92.862404,13.8,5.809091
20220518T2100,20.490246,0.0,66.073296,6.9899354,101.88866,9.6,0.0
20220518T2200,19.520245,0.0,65.09183,7.9036193,120.06859,5.1000004,0.0
20220518T2300,18.510244,0.0,69.30142,6.28713,103.24051,3.3000002,0.0
20220519T0000,17.660246,0.0,72.499466,6.519877,96.34019,15.000001,0.0
20220519T0100,16.770245,0.0,76.41671,6.696387,126.25384,25.2,0.0
20220519T0200,16.680244,0.0,78.029655,5.692099,145.30484,24.900002,0.0
20220519T0300,15.390245,0.0,84.316376,4.6800003,157.38013,27.900002,0.0
20220519T0400,15.170245,0.0,85.57815,4.5536795,161.56505,27.300001,10.332525
20220519T0500,16.170246,0.0,82.708534,5.95906,154.98311,28.500002,42.727272
20220519T0600,18.710245,0.0,75.83491,6.28713,156.37062,29.1,42.363636
20220519T0700,21.750246,0.0,65.528656,6.87779,173.991,25.800001,44.363636
20220519T0800,24.150246,0.0,59.773037,8.707238,187.12502,25.2,44.727276
20220519T0900,26.350245,0.0,52.100533,11.923557,208.88658,25.500002,44.545456
20220519T1000,27.950245,0.0,47.806442,11.212135,227.60257,28.800001,42.545456
20220519T1100,28.320246,0.0,46.572105,11.304229,217.23483,40.0,35.757576
20220519T1200,28.560246,0.0,45.953217,10.948973,242.59244,30.000002,41.81818
20220519T1300,28.210245,0.0,46.333534,9.422101,263.41806,30.000002,41.81818
20220519T1400,27.870245,0.0,46.811672,2.3051248,218.65982,30.000002,41.81818
20220519T1500,27.550245,0.0,50.859863,4.6800003,202.61987,30.000002,41.81818
20220519T1600,27.700245,0.0,51.3552,5.95906,205.01689,29.400002,42.181816
20220519T1700,27.040245,0.0,52.713345,3.319036,192.52881,24.6,45.090908
20220519T1800,25.900246,0.0,56.614956,2.0991426,120.96376,22.2,46.545456
20220519T1900,23.580246,0.0,65.744934,6.28713,103.24051,21.300001,47.090904
20220519T2000,21.910246,0.0,72.5114,5.495161,121.6075,14.700001,6.8121214
20220519T2100,20.770245,0.0,77.73688,5.1919937,146.30994,22.800001,0.0
20220519T2200,19.330246,0.0,77.22141,9.178235,168.69006,29.400002,0.0
20220519T2300,18.770245,0.0,80.75762,10.805999,178.09085,37.0,0.0
20220520T0000,18.250246,0.0,84.52627,15.03835,191.04094,29.400002,0.0
20220520T0100,17.860245,0.0,86.189156,12.620554,176.7295,28.2,0.0
20220520T0200,17.290245,0.0,89.130516,7.289444,159.77515,18.900002,0.0
20220520T0300,17.190245,0.0,89.756615,5.6920996,161.56505,22.5,0.0
20220520T0400,16.980246,0.0,89.27871,6.379216,163.61046,26.7,11.283182
20220520T0500,17.850245,0.0,84.210144,6.439876,153.43495,29.400002,42.181816
20220520T0600,20.550245,0.0,72.736305,5.991594,147.26477,32.0,40.606064
20220520T0700,23.020245,0.0,62.62287,4.6938257,147.52881,29.1,42.363636
20220520T0800,25.130245,0.0,56.390972,4.3498964,155.55605,29.400002,42.181816
20220520T0900,26.680244,0.0,52.790382,5.2416787,164.0546,29.7,42.0
20220520T1000,27.500246,0.0,50.264843,4.829907,153.43495,30.000002,41.81818
20220520T1100,28.600245,0.0,47.795456,10.661107,191.68936,29.7,42.0
20220520T1200,29.830246,0.0,44.9281,12.413476,196.8584,29.400002,42.181816
20220520T1300,30.940245,0.0,38.94902,14.113653,185.85602,32.0,40.606064
20220520T1400,31.360245,0.0,32.8264,14.986553,204.10223,72.0,16.363636
20220520T1500,30.920246,0.0,31.580368,11.988594,221.34778,30.000002,41.81818
20220520T1600,30.460245,0.0,29.189669,14.48972,243.43495,53.0,27.878788
20220520T1700,29.610245,0.0,31.321255,16.263872,242.30054,29.1,42.363636
20220520T1800,28.170246,0.0,34.98152,13.570615,248.1986,28.800001,42.545456
20220520T1900,26.100245,0.0,46.636566,10.931203,252.75854,24.900002,44.909092
20220520T2000,24.240246,0.0,56.42683,10.182337,278.1301,46.0,4.943098
20220520T2100,23.650246,0.0,58.96712,12.641076,289.98312,36.0,0.0
20220520T2200,22.540245,0.0,61.472454,6.696387,323.74615,57.0,0.0
20220520T2300,21.000246,0.3,71.88645,3.319036,257.4712,24.300001,0.0
20220521T0000,19.880245,0.2,78.10378,4.379589,260.5377,36.0,0.0
20220521T0100,18.540245,0.2,85.10224,7.628263,289.29004,86.0,0.0
20220521T0200,18.370245,0.0,84.59371,4.3498964,245.55606,37.0,0.0
20220521T0300,17.870245,0.0,84.64842,4.198285,300.96378,72.0,0.0
20220521T0400,17.110245,0.0,85.28152,5.1165614,309.2894,77.0,3.6666665
20220521T0500,17.050245,0.0,83.68367,7.10031,329.53445,32.0,40.606064
20220521T0600,17.770245,0.0,78.60347,3.563818,315.0,20.0,47.878788
20220521T0700,18.580246,0.0,71.44048,2.5455842,278.1301,26.0,44.242424
20220521T0800,19.560246,0.0,63.365406,2.2768397,251.56506,30.0,41.81818
20220521T0900,20.880245,0.0,54.669983,1.2979984,303.69006,29.400002,42.181816
20220521T1000,21.490246,0.0,52.68656,3.6,360.0,28.800001,42.545456
20220521T1100,22.340246,0.0,49.678566,5.315336,331.69925,15.3,50.727276
20220521T1200,22.890245,0.0,50.32435,6.989936,325.4915,6.9,55.81818
20220521T1300,23.670246,0.0,49.772797,7.289445,327.0948,12.0,52.727272
20220521T1400,24.320246,0.0,47.511353,7.0911775,336.0375,16.2,50.181816
20220521T1500,24.470245,0.0,45.342827,6.193674,324.46234,23.0,46.060608
20220521T1600,24.360245,0.0,44.477688,3.8268526,318.8141,17.0,49.696968
20220521T1700,24.160246,0.0,44.451523,2.3051248,51.34018,13.200001,52.0
20220521T1800,23.350245,0.0,46.004295,4.8433046,41.987198,15.0,50.909096
20220521T1900,21.050245,0.0,56.408394,6.9247384,27.897263,5.0,56.9697
20220521T2000,18.310246,0.0,67.36737,7.172949,17.525558,14.700001,8.841566
20220521T2100,17.540245,0.0,70.44787,9.83268,23.749481,6.0,0.0
20220521T2200,14.440246,0.0,76.646904,6.6185193,22.380127,15.3,0.0
20220521T2300,13.780245,0.0,78.89222,6.379216,16.389526,14.700001,0.0
20220522T0000,12.840245,0.0,82.448975,6.439876,26.565033,0.90000004,0.0
20220522T0100,12.270246,0.0,85.317444,5.937272,14.03624,0.6,0.0
20220522T0200,11.970245,0.0,87.79224,7.8625183,15.945404,36.0,0.0
20220522T0300,11.910245,0.0,88.975746,5.495161,58.392494,17.1,0.0
20220522T0400,11.970245,0.0,89.100655,4.510787,61.38954,29.1,12.356061
20220522T0500,13.770246,0.0,82.40416,5.2416787,74.054596,29.7,42.0
20220522T0600,15.500245,0.0,75.09956,5.815978,68.19859,29.400002,42.181816
20220522T0700,16.990246,0.0,66.95502,5.1919937,56.30993,29.7,42.0
20220522T0800,18.320246,0.0,60.92998,4.3498964,65.55604,28.500002,42.727272
20220522T0900,19.520245,0.0,57.42524,6.6087217,119.35774,30.000002,41.81818
20220522T1000,21.350245,0.0,53.88955,8.534353,62.354027,30.000002,41.81818
20220522T1100,22.900246,0.0,54.07539,8.647496,87.61405,25.800001,44.363636
20220522T1200,23.850245,0.0,54.886337,6.2145634,100.00798,27.900002,43.090904
20220522T1300,24.030245,0.0,55.46912,8.557102,104.620865,29.1,42.363636
20220522T1400,24.090246,0.2,56.572582,2.5959969,33.690063,42.0,34.545456
20220522T1500,24.510244,0.0,53.71323,9.3669195,2.202591,34.0,39.39394
20220522T1600,24.190245,0.0,54.404022,13.281023,57.171448,30.000002,41.81818
20220522T1700,23.530245,0.0,58.10584,7.5599995,89.99999,30.000002,41.81818
20220522T1800,22.480246,0.0,66.14871,6.725354,105.5241,38.0,36.969692
20220522T1900,20.130245,0.0,71.96028,5.3517847,109.653824,24.300001,45.272724
20220522T2000,18.580246,0.0,76.4573,4.510787,61.38954,28.500002,8.224999
20220522T2100,17.930244,0.0,77.6599,6.696387,53.746155,29.400002,0.0
20220522T2200,16.330246,0.0,75.49092,3.671294,78.69006,30.000002,0.0
20220522T2300,15.840245,0.0,78.72993,1.484318,75.96376,29.400002,0.0
20220523T0000,15.390245,0.0,83.21269,5.8048253,97.125015,30.000002,0.0
20220523T0100,15.260245,0.0,83.58199,4.452954,165.96376,40.0,0.0
20220523T0200,16.310246,0.0,81.16736,2.9024127,150.25511,72.0,0.0
20220523T0300,17.200245,0.0,79.50109,4.198285,149.03624,58.0,0.0
20220523T0400,17.310246,0.0,81.24699,6.9153743,141.34018,76.0,4.29798
20220523T0500,17.430244,0.0,82.75548,8.404285,136.7357,29.7,42.0
20220523T0600,18.370245,0.0,80.704384,8.217153,151.18921,30.000002,41.81818
20220523T0700,19.980246,0.0,74.152374,6.297428,149.03624,76.0,13.939394
20220523T0800,21.130245,0.0,71.449524,4.829907,153.43495,30.000002,41.81818
20220523T0900,21.800245,0.0,71.7092,3.9763298,185.19443,29.7,42.0
20220523T1000,20.550245,1.3,78.451935,7.9526596,264.80557,30.000002,41.81818
